Utility ID,Utility Name,Plant Code,Plant Name,State,County,Generator ID,Status,Technology,Prime Mover,Sector Name,Sector,Nameplate Capacity (MW),Summer Capacity (MW),Winter Capacity (MW),Operating Month,Operating Year,Lenses / Mirrors?,Single-Axis Tracking?,Dual-Axis Tracking?,Fixed Tilt?,East West Fixed Tilt?,Parabolic Trough?,Linear Fresnel?,Power Tower?,Dish Engine?,Other Solar Technology?,Azimuth Angle,Tilt Angle,DC Net Capacity (MW),Crystalline Silicon?,Thin-Film (CdTe)?,Thin-Film (A-Si)?,Thin-Film (CIGS)?,Thin-Film (Other)?,Other Materials?,Net Metering Agreement?,Net Metering DC Capacity (MW),Virtual Net Metering Agreement?,Virtual Net Metering DC Capacity (MW),Latitude,Longitude,Balancing Authority Code
58661,"Sustainable Power Group, LLC",60280,Summer Solar LLC,CA,Los Angeles,SUMSL,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,20.0,19.0,19.0,7,2016,,Y,,,,,,,,,90.0, ,25.0,Y,,,,,,N, ,N, ,34.714703,-118.311006,CISO
63250,Central Antelope Dry Ranch B LLC,60281,Central Antelope Dry Ranch B LLC,CA,Los Angeles,CADRB,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,3.0,3.0,3.0,9,2017,,Y,,,,,,,,,90.0, ,3.0,Y,,,,,,N, ,N, ,34.705549,-118.301417,CISO
56769,Consolidated Edison Development Inc.,60307,"Mesquite Solar 2, LLC",AZ,Maricopa,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,100.0,100.0,100.0,12,2016,,Y,,,,,,,,,90.0,52.0,136.5,Y,,,,,,N, ,N, ,33.332777,-112.911388,CISO
56769,Consolidated Edison Development Inc.,60308,"Mesquite Solar 3, LLC",AZ,Maricopa,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,150.0,150.0,150.0,12,2016,,Y,,,,,,,,,90.0,52.0,210.0,Y,,,,,,N, ,N, ,33.347583,-112.936805,CISO
60412,"Portal Ridge Solar, LLC",60310,"Portal Ridge Solar B, LLC",CA,Los Angeles,GEN01,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,20.0,20.0,20.0,2,2017,,Y,,,,,,,,,90.0, ,25.0,Y,,,,,,N, ,N, ,34.71647,-118.2821,CISO
60412,"Portal Ridge Solar, LLC",60311,"Portal Ridge Solar C, LLC",CA,Los Angeles,GEN01,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,11.4,11.4,11.4,2,2017,,Y,,,,,,,,,90.0, ,13.8,Y,,,,,,N, ,N, ,34.71412,-118.2739,CISO
61672,Willow Spring Solar LLC,60324,"Willow Spring Solar, LLC",CA,Kern,GEN01,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,107.9,107.9,107.9,1,2019,,,,,,,,,,Y, , ,125.7,Y,,,,,,N, ,N, ,34.826697,-118.335211,CISO
17650,Southern Power Co,60386,RE Garland A,CA,Kern,PV1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,20.2,20.0,20.0,9,2016,,Y,,,,,,,,,90.0, ,26.5,Y,,,,,,N, ,N, ,34.821453,-118.497406,CISO
58135,Ecos Energy LLC,60412,Munro Valley Solar,CA,Inyo,MUN,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,4.0,4.0,4.0,10,2016,,,,Y,,,,,,,180.0,25.0,6.8,Y,,,,,,N, ,N, ,36.2647,-117.9955,CISO
60206,"Solar Star California XL, LLC",60426,RCWD PV Project,CA,Riverside,RCWD,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5.0,4.1,2.7,6,2016,,Y,,,,,,,,,0.0,0.0,5.0,Y,,,,,,Y,5.0,N, ,33.5226,-117.1815,CISO
58540,California PV Energy LLC,60428,CA Dept of Public Health at Richmond,CA,Contra Costa,PV1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2.2,2.2,2.2,1,2017,,,,Y,,,,,,,179.0,12.0,2.7,Y,,,,,,Y,2.7,N, ,37.92,-122.344,CISO
63249,Terraform Arcadia,60446,E&B Resources,CA,Kern,PVEB,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.0,1.0,1.0,12,2013,,Y,,,,,,,,,0.0,0.0,1.1,Y,,,,,,Y,1.1,N, ,35.534584,-119.060029,CISO
63249,Terraform Arcadia,60450,Corcoran,CA,Kings,PVCR,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.1,1.1,1.1,1,2014,,,,Y,,,,,,,180.0,30.0,1.3,Y,,,,,,Y,1.3,N, ,36.102307,-119.566516,CISO
58661,"Sustainable Power Group, LLC",60474,"Bayshore Solar B, LLC",CA,Los Angeles,BSHRB,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,20.0,20.0,20.0,12,2017,,Y,,,,,,,,,90.0, ,25.0,Y,,,,,,N, ,N, ,34.678305,-118.302649,CISO
58661,"Sustainable Power Group, LLC",60475,"Bayshore Solar C, LLC",CA,Los Angeles,BSHRC,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,20.0,20.0,20.0,12,2017,,Y,,,,,,,,,90.0, ,25.0,Y,,,,,,N, ,N, ,34.681338,-118.314087,CISO
58661,"Sustainable Power Group, LLC",60481,"Bayshore Solar A, LLC",CA,Los Angeles,BSHRA,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,20.0,20.0,20.0,12,2017,,Y,,,,,,,,,90.0, ,25.0,Y,,,,,,N, ,N, ,34.667817,-118.298089,CISO
60271,"Longboat Solar, LLC",60485,"Longboat Solar, LLC",CA,San Bernardino,PV1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,20.0,20.0,20.0,12,2016,,Y,,,,,,,,,180.0, ,26.0,Y,,,,,,N, ,N, ,34.541,-117.061,CISO
60277,54 KR 8me LLC,60490,Redwood 4 Solar Farm,CA,Kern,RW4SF,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,20.0,20.0,20.0,12,2017,,Y,,,,,,,,,0.0,0.0,26.5,Y,,,,,,N, ,N, ,35.314198,-118.81192,CISO
59462,"Heelstone Energy Holdings, LLC",60509,Valley Center,CA,San Diego,PV1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,3.0,2.3,2.3,12,2016,,Y,,,,,,,,,0.0,0.0,3.0,Y,,,,,,N, ,N, ,33.2503,-117.0226,CISO
59462,"Heelstone Energy Holdings, LLC",60516,Granger,CA,San Diego,PV1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,3.0,3.0,3.0,9,2016,,Y,,,,,,,,,0.0,0.0,3.9,Y,,,,,,N, ,N, ,33.2704,-117.0588,CISO
60307,NRG Solar Blythe II LLC,60558,Solar Blythe 2,CA,Riverside,PV1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,20.0,20.0,20.0,4,2017,,Y,,N,,,,,,,180.0, ,20.0,Y,,,,,,N, ,N, ,33.618678,-114.696182,CISO
60352,"Golden Fields Solar I, LLC",60590,"Golden Fields Solar I, LLC",CA,Kern,RS1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,54.0,54.0,54.0,12,2016,,Y,,,,,,,,,0.0,0.0,67.4,Y,,,,,,N, ,N, ,34.839012,-118.386843,CISO
60353,"Solar Star California, XLI, LLC",60591,"Solar Star California, XLI, LLC",CA,Kern,RS1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,54.0,54.0,54.0,12,2016,,Y,,,,,,,,,0.0,0.0,67.4,Y,,,,,,N, ,N, ,34.839012,-118.386843,CISO
60399,"GASNA 6P, LLC",60678,San Joaquin Solar,CA,Fresno,SJ1A,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,19.8,18.5,18.5,10,2018,,Y,,,,,,,,,180.0, ,23.4,,Y,,,,,N, ,N, ,36.527,-120.149,CISO
60399,"GASNA 6P, LLC",60678,San Joaquin Solar,CA,Fresno,SJ1B,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.5,1.5,1.5,7,2019,,Y,,,,,,,,,180.0, ,1.8,,Y,,,,,N, ,N, ,36.527,-120.149,CISO
60455,"PVN Milliken, LLC",60790,"PVN Milliken, LLC",CA,San Bernardino,PV,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,3.0,3.0,3.0,6,2017,,,,Y,,,,,,,180.0,22.0,3.2,Y,,,,,,N, ,N, ,34.038433,-117.565802,CISO
796,Arizona Electric Pwr Coop Inc,60791,SunAnza,CA,Riverside,ANZA1,OP,Solar Photovoltaic,PV,Electric Utility,1,2.0,2.0,2.0,9,2017,,N,,Y,,,,,,,180.0,27.0,2.8,Y,,,,,,N, ,N, ,33.555267,-116.639647,CISO
60496,Enerparc Inc.,60813,Cloverdale Solar Center,CA,Sonoma,ECA02,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.0,1.0,1.0,5,2019,,Y,,,,,,,,,180.0,20.0,1.3,Y,,,,,,N, ,N, ,38.769581,-123.020724,CISO
60947,Tesla Inc.,60844,Genentech Vacaville Meter #1,CA,Solano,PV1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,3.8,3.8,3.8,5,2017,,N,,Y,,,,,,,180.0,25.0,5.0,Y,,,,,,Y,5.0,N, ,38.390756,-121.94777,CISO
60947,Tesla Inc.,60844,Genentech Vacaville Meter #1,CA,Solano,PV2,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2.3,2.3,2.3,5,2017,,N,,Y,,,,,,,180.0,25.0,4.0,Y,,,,,,Y,4.0,N, ,38.390756,-121.94777,CISO
60947,Tesla Inc.,60846,US GSA - Sacramento,CA,Sacramento,PV1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.1,1.1,1.1,3,2018,,,,Y,,,,,,,180.0,7.0,1.6,Y,,,,,,Y,1.6,N, ,38.601354,-121.397929,CISO
60525,"Solar Star California, XLIV, LLC",60869,"Solar Star California, XLIV, LLC",CA,Los Angeles,PB1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,9.5,9.5,9.5,12,2016,,Y,,,,,,,,,0.0,0.0,11.9,Y,,,,,,N, ,N, ,34.511889,-117.922819,CISO
60639,AEP Renewables,60947,Jacumba Solar Farm,CA,San Diego,Q644A,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,20.0,20.0,20.0,7,2017,,,,Y,,,,,,,180.0,25.0,20.0,Y,,,,,,N, ,N, ,32.6212,-116.12896,CISO
60619,"Whitney Point Solar, LLC",60975,Whitney Point Solar,CA,Fresno,WS532,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,20.0,20.0,20.0,3,2017,,Y,,,,,,,,,0.0,0.0,20.0,Y,,,,,,N, ,N, ,36.376889,-120.138472,CISO
60630,"Solar Star California XLVIII, LLC",60978,CSUF State College,CA,Orange,PV1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.0,1.0,1.0,12,2016,,,,Y,,,,,,,180.0,10.0,1.1,Y,,,,,,N, ,N, ,33.87912,-117.8887,CISO
60630,"Solar Star California XLVIII, LLC",60979,CSUF Nutwood Solar,CA,Orange,PV1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.9,1.9,1.9,12,2016,,,,Y,,,,,,,180.0,10.0,2.2,Y,,,,,,N, ,N, ,33.87912,-117.8887,CISO
60614,"Westside Solar, LLC",60981,NextEra Westside PV,CA,Fresno,WS526,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,20.0,20.0,20.0,3,2017,,Y,,,,,,,,,0.0,0.0,20.0,Y,,,,,,N, ,N, ,36.381775,-120.134486,CISO
60618,"Lindberg Field Solar 2, LLC",60984,Lindberg Field Solar 2,CA,San Diego,PV1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.9,1.9,1.9,2,2017,,,,Y,,,,,,,207.0,7.5,2.2,Y,,,,,,N, ,N, ,32.729444,-117.205083,CISO
16609,San Diego Gas & Electric Co,60995,Ramona Solar Energy,CA,San Diego,1,OP,Solar Photovoltaic,PV,Electric Utility,1,4.3,3.7,3.6,4,2017,,,,Y,,,,,,,180.0,20.0,4.9,Y,,,,,,N, ,N, ,33.018486,-116.860713,CISO
60648,"SCDA Solar 1, LLC",61006,SCDA Solar 1,CA,Sacramento,SCAIR,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,7.0,7.0,7.0,10,2017,,Y,,,,,,,,,180.0, ,7.9,Y,,,,,,Y,7.9,N, ,38.690186,-121.586514,CISO
58661,"Sustainable Power Group, LLC",61013,Marin Clean Energy Solar One,CA,Contra Costa,MCES1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,10.5,10.5,10.5,12,2017,N,Y,,Y,,,,,,,180.0,15.0,13.0,Y,,,,,,N, ,N, ,37.945296,-122.377202,CISO
60727,"Manteca Land PV, LLC",61115,Manteca Land PV,CA,San Joaquin,MANT1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.0,1.0,1.0,12,2017,,,,Y,,,,,,,180.0,20.0,1.3,Y,,,,,,N, ,N, ,37.84013,-121.216191,CISO
60728,"Delano Land 1, LLC",61116,Delano Land 1,CA,Kern,DELA1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.0,1.0,1.0,12,2017,,Y,,N,,,,,,,90.0, ,1.3,Y,,,,,,N, ,N, ,35.761217,-119.344408,CISO
60729,"Bakersfield PV 1, LLC",61117,Bakersfield PV 1,CA,Kern,BAKE1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5.3,5.3,5.3,12,2017,,Y,,,,,,,,,90.0, ,7.0,Y,,,,,,N, ,N, ,35.324982,-118.981522,CISO
60730,"Bakersfield Industrial PV 1, LLC",61118,Bakersfield Industrial PV 1,CA,Kern,BIND1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.0,1.0,1.0,12,2017,,N,,Y,,,,,,,180.0,20.0,1.5,Y,,,,,,N, ,N, ,35.330032,-118.993119,CISO
60947,Tesla Inc.,61152,Intel Folsom Phase 3,CA,Sacramento,PV1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5.2,5.2,5.2,4,2016,,Y,,,,,,,,,272.0,5.0,6.5,Y,,,,,,Y,6.5,N, ,38.645961,-121.162623,CISO
63447,"Imperial Valley Solar 3, LLC",61202,Mount Signal Solar Farm V,CA,Imperial,MTSG3,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,252.3,252.3,252.3,11,2018,,Y,,,,,,,,,180.0, ,328.1,,Y,,,,,N, ,N, ,32.678805,-115.56721,CISO
58661,"Sustainable Power Group, LLC",61215,Green Beanworks C PV,CA,Los Angeles,GBWXC,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,3.0,3.0,3.0,8,2018,,Y,,,,,,,,,180.0, ,3.7,Y,,,,,,N, ,N, ,34.597,-117.931,CISO
58661,"Sustainable Power Group, LLC",61216,Green Beanworks D PV,CA,Los Angeles,GBWXD,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,3.0,3.0,3.0,8,2018,,Y,,,,,,,,,180.0,0.0,3.7,Y,,,,,,N, ,N, ,34.654976,-118.08215,CISO
60950,USPS LA Solar FiT A & B,61250,USPS PV,CA,Los Angeles,USPS1,OP,Solar Photovoltaic,PV,Electric Utility,1,10.7,10.7,10.7,7,2017,,,,Y,,,,,,,225.0,10.0,10.7,Y,,,,,,N, ,N, ,33.977922,-118.2587,CISO
58661,"Sustainable Power Group, LLC",61264,Antelope Expansion 2,CA,Los Angeles,ANTX2,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,105.0,105.0,105.0,12,2018,,Y,,,,,,,,,180.0,0.0,130.0,Y,,,,,,N, ,N, ,34.744977,-118.309153,CISO
58661,"Sustainable Power Group, LLC",61265,Antelope DSR 3,CA,Los Angeles,ADSR3,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,20.0,20.0,20.0,9,2019,,Y,,,,,,,,,0.0,0.0,25.0,Y,,,,,,N, ,N, ,34.736859,-118.304071,CISO
58661,"Sustainable Power Group, LLC",61339,Green Beanworks B PV,CA,Los Angeles,GBWXB,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,3.0,3.0,3.0,12,2018,,Y,,,,,,,,,180.0, ,3.7,Y,,,,,,N, ,N, ,34.688042,-117.989541,CISO
61058,"One Ten Partners, LLC",61419,One Ten Partners PV,CA,Los Angeles,OTP,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2.0,2.0,2.0,9,2017,,Y,,,,,,,,,0.0,0.0,2.7,Y,,,,,,N, ,N, ,34.615622,-117.936594,CISO
60059,ZGlobal Inc,61420,Merced 1 PV,CA,Merced,MRCD1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,3.0,3.0,3.0,4,2018,,Y,,,,,,,,,180.0,0.0,4.1,Y,,,,,,N, ,N, ,36.989475,-120.878081,CISO
60059,ZGlobal Inc,61421,Madera 1 PV,CA,Madera,MDRA1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.5,1.5,1.5,12,2017,,Y,,,,,,,,,180.0,0.0,2.1,Y,,,,,,N, ,N, ,37.056468,-120.167021,CISO
17650,Southern Power Co,61445,Gaskell West 1 Solar Facility,CA,Kern,PV1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,20.0,20.0,20.0,3,2018,,Y,,,,,,,,,90.0, ,28.0,Y,,,,,,N, ,N, ,34.832786,-118.563578,CISO
61082,"Vandenberg Solar I, LLC",61463,Vandenberg Solar Project,CA,Santa Barbara,VBERG,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,22.5,20.6,15.2,12,2017,,Y,,,,,,,,,0.0,0.0,28.0,Y,,,,,,N, ,N, ,34.749708,-120.509982,CISO
61210,Stenner Creek Solar LLC,61607,Stenner Creek Solar,CA,San Luis Obispo,CPOLY,OP,Solar Photovoltaic,PV,Commercial Non-CHP,4,4.5,4.5,4.5,5,2018,,Y,,,,,,,,,180.0, ,5.6,Y,,,,,,N, ,N, ,35.32,-120.691,CISO
61224,"SunE Solano SP Owner, LLC",61619,CDCR (CA) - Solano State Prison,CA,Solano,SOLSP,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.1,1.1,1.1,12,2013,,Y,,,,,,,,,180.0,0.0,1.4,Y,,,,,,Y,1.4,N, ,38.32272,-121.97062,CISO
61225,"SunE Corcoran SP Owner, LLC",61620,CDCR (CA) - Corcoran State Prison,CA,Kings,CORSP,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5.0,5.0,5.0,12,2013,,Y,,,,,,,,,180.0,0.0,5.9,Y,,,,,,Y,5.9,N, ,36.06502,-119.55756,CISO
61226,"SunE Wasco SP Owner, LLC",61621,CDCR (CA) - Wasco State Prison,CA,Kern,WASCO,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.5,1.5,1.5,12,2013,,Y,,,,,,,,,180.0,0.0,1.9,Y,,,,,,Y,1.9,N, ,35.60053,-119.40366,CISO
61227,Nautilus Solar Solutions,61628,Kilroy Solar,CA,San Diego,KILRO,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.1,1.1,0.9,1,2018,,,,Y,,,,,,,177.0,3.0,1.3,Y,,,,,,N, ,N, ,32.936137,-117.234157,CISO
56769,Consolidated Edison Development Inc.,61750,Wistaria Ranch Solar,CA,Imperial,WICA,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,106.7,100.0,100.0,12,2018,,Y,,,,,,,,,0.0, ,141.0,Y,,,,,,N, ,N, ,32.676,-115.619,CISO
61418,"Stage Gulch Solar, LLC",61791,Stage Gulch Solar,CA,Sonoma,5001,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.0,0.8,0.7,4,2018,,,,Y,,,,,,,180.0,25.0,1.1,Y,,,,,,N, ,N, ,38.216841,-122.542866,CISO
61417,"Lavio Solar, LLC",61792,Lavio Solar,CA,Sonoma,5002,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.0,1.0,0.5,4,2018,,N,,Y,,,,,,,180.0,25.0,1.3,Y,,,,,,N, ,N, ,38.194599,-122.663388,CISO
61443,"Good Fellow Solar 1 PH1, LLC",61824,Target Shafter,CA,San Bernardino,RPU2,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,3.0,3.0,3.0,6,2018,,Y,,,,,,,,,0.0,0.0,3.8,Y,,,,,,Y,2.5,N, ,34.11193,-117.27326,CISO
61453,Soboba Band of Luiseno Indians,61834,Soboba Community Solar Project,CA,Riverside,SCSP1,OP,Solar Photovoltaic,PV,Electric Utility,1,1.0,0.9,0.8,8,2016,,,,Y,,,,,,,200.0,25.0,1.3,Y,,,,,,N, ,Y,1.0,33.767061,-116.905874,CISO
60584,Onyx Asset Services Group,61843,SeaWorld Aquatica,CA,San Diego,10276,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.0,1.0,1.0,5,2018,,,,Y,,,,,,,181.0,7.0,1.0,Y,,,,,,Y,1.0,N, ,32.586536,-117.004884,CISO
61510,National Raisin,61894,National Raisin,CA,Fresno,CR1,OP,Solar Photovoltaic,PV,Industrial Non-CHP,6,1.0,0.9,0.6,10,2015,,Y,,,,,,,,,180.0, ,1.1,Y,,,,,,Y,1.1,N, ,36.624512,-119.673088,CISO
61510,National Raisin,61894,National Raisin,CA,Fresno,CR2,OP,Solar Photovoltaic,PV,Industrial Non-CHP,6,1.0,0.8,0.4,6,2015,,,,Y,,,,,,,225.0,5.0,1.1,Y,,,,,,Y,1.1,N, ,36.624512,-119.673088,CISO
61510,National Raisin,61894,National Raisin,CA,Fresno,CR3,OP,Solar Photovoltaic,PV,Industrial Non-CHP,6,0.6,0.5,0.3,10,2015,,Y,,,,,,,,,180.0, ,0.7,Y,,,,,,Y,0.7,N, ,36.624512,-119.673088,CISO
61510,National Raisin,61894,National Raisin,CA,Fresno,CR4,OP,Solar Photovoltaic,PV,Industrial Non-CHP,6,0.3,0.3,0.1,6,2015,,,,Y,,,,,,,225.0,5.0,0.4,Y,,,,,,Y,0.4,N, ,36.624512,-119.673088,CISO
61575,Pacific Ethanol Madera,61989,Pacific Ethanol Madera Solar Array,CA,Madera,PV,OP,Solar Photovoltaic,PV,Industrial Non-CHP,6,4.3,3.9,2.4,8,2018,,Y,,N,,N,,,,,180.0,52.0,5.0,Y,,,,,,Y,4.0,N, ,36.916111,-119.97138,CISO
61872,Gavilan District College Solar Project,61993,Gavilan District College Solar Project,CA,Santa Clara,GDCPV,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.4,1.2,0.4,12,2018,,,,Y,,,,,,,240.0,10.0,1.4,Y,,,,,,Y,1.4,N, ,37.003832,-121.593567,CISO
61591,"Solar University, LLC",61995,UC Merced Solar Hybrid,CA,Merced,UCMPV,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,4.5,4.3,1.8,12,2018,,,,Y,,,,,,,48.0,10.0,5.4,Y,,,,,,Y,4.3,N, ,37.365688,-120.432228,CISO
58661,"Sustainable Power Group, LLC",62004,San Pablo Raceway,CA,Los Angeles,SPRWY,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,100.0,100.0,100.0,8,2019,,Y,,N,,,,,,,0.0,0.0,132.0,Y,,,,,,N, ,N, ,34.723748,-118.280345,CISO
61600,"Solar Star California LXVI, LLC",62016,UC Riverside Lots 30 & 32,CA,Riverside,UCRIV,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,4.0,3.5,2.0,12,2017,,,,Y,,,,,,,180.0,10.0,4.3,Y,,,,,,N, ,N, ,33.97036,-117.33099,CISO
61602,"Solar Star California XLII, LLC",62020,Stanford Campus Solar,CA,Santa Clara,STANF,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,3.4,3.3,1.6,3,2017,,,,Y,,,,,,,215.0,5.0,4.5,Y,,,,,,N, ,N, ,37.43434,-122.16077,CISO
61601,"Solar Star California XLVII, LLC",62028,CSU Long Beach Lots 7 & 14,CA,Los Angeles,CSULB,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,4.5,3.3,1.8,12,2017,,,,Y,,,,,,,180.0,10.0,4.8,Y,,,,,,N, ,N, ,33.78104,-118.11357,CISO
61987,Sonoma County Junior College District,62039,Santa Rosa Junior College Petaluma Solar,CA,Sonoma,SRJCP,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.2,1.1,0.6,7,2018,,,,Y,,,,,,,262.0,10.0,1.3,Y,,,,,,Y,1.3,N, ,38.46905,-122.72188,CISO
61633,AVS Phase 2 LLC,62056,Lancaster,CA,Los Angeles,LANC,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,3.0,3.0,3.0,11,2018,,Y,,,,,,,,,0.0, ,3.0,Y,,,,,,N, ,N, ,34.743383,-117.972222,CISO
61686,Chaffey Community College District,62150,Chaffey College Rancho Cucamonga Campus,CA,San Bernardino,SOLAR,OP,Solar Photovoltaic,PV,Commercial Non-CHP,4,4.0,4.0,4.0,2,2017,,,,Y,,,,,,,180.0,7.0,4.4,Y,,,,,,Y,4.0,N, ,34.148139,-117.570404,CISO
61766,"Solar Star California LXIII, LLC",62242,County of San Diego SBRC,CA,San Diego,SBRC,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.3,1.3,1.3,12,2018,,Y,,,,,,,,,0.0,10.0,1.4,Y,,,,,,Y,1.3,N, ,32.63266,-117.07775,CISO
61443,"Good Fellow Solar 1 PH1, LLC",62246,Target Woodland Solar Project,CA,Yolo,TWSP,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2.3,1.8,2.0,12,2018,,N,,Y,,,,,,,181.0,10.0,2.5,Y,,,,,,Y,2.5,N, ,38.682746,-121.723451,CISO
61798,"Kern Highschool District Solar,LLC",62274,Liberty HS Solar Project,CA,Kern,LHSSP,OP,Solar Photovoltaic,PV,Commercial Non-CHP,4,1.5,1.2,0.2,12,2018,,Y,,,,,,,,,0.0,0.0,1.6,Y,,,,,,Y,1.6,N, ,35.364408,-119.127496,CISO
61798,"Kern Highschool District Solar,LLC",62275,Frontier HS Solar Project,CA,Kern,FHSSP,OP,Solar Photovoltaic,PV,Commercial Non-CHP,4,1.4,1.4,1.4,12,2018,,Y,,,,,,,,,0.0,0.0,1.5,Y,,,,,,Y,1.5,N, ,35.41824,-119.14888,CISO
57170,"EDF Renewable Asset Holdings, Inc.",62288,"Valentine Solar, LLC",CA,Kern,VAL01,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,111.2,111.2,111.2,11,2019,,Y,,,,,,,,,0.0, ,135.0,N,Y,,,,,N, ,N, ,34.90422,-118.384341,CISO
62067,EnterSolar,62578,Preferred Freezer San Leandro,CA,Alameda,SLPV1,OP,Solar Photovoltaic,PV,Commercial Non-CHP,4,2.0,2.0,2.0,7,2017,,,,Y,,,,,,,228.0,5.0,2.6,Y,,,,,,Y,2.6,N, ,37.711995,-122.150665,CISO
62028,PFMG Solar Grossmont Helix LLC,62611,PFMG Solar Grossmont Helix LLC,CA,San Diego,HELIX,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.2,1.2,1.2,5,2018,,,,Y,,,,,,,236.0,5.0,1.4,Y,,,,,,N, ,N, ,32.753281,-117.035241,CISO
58661,"Sustainable Power Group, LLC",62649,SFDK Solar,CA,Solano,SFDK,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,6.3,6.3,6.3,12,2019,,,,Y,,,,,,,9.0,5.0,7.7,Y,,,,,,Y,6.3,N, ,38.132245,-122.231965,CISO
62131,HL Solar LLC,62655,HL Solar,CA,Lassen,HLS,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,7.6,7.6,7.6,6,2019,,Y,,,,,,,,,180.0, ,7.6,Y,,,,,,N, ,N, ,40.373,-120.262,CISO
